untitled,2019,34135,1971,850 x 580 cm,paper
untitled,2022,20288,1971,255 x 205 cm,canvas
untitled(island),2015,92493,1969,5771 x 413 in,
untitled(island),2017,83433,1969,575 x 415 cm,
untitled-,2012,37500,1988,571 x 838 cm,
untitled-,2013,37500,1988,571 x 838 cm,
untitled-,2014,47500,1988,41 x 575 cm,
untitled-,2016,79425,1988,195 x 245cm,canvas
untitled-,2017,40398,1988,986 x 70cm,
abstract,2013,21250,1954,7557 x 5588 in,paper
abstract,2014,25000,1954,7557 x 5588 in,
amsterdamclown,2000,17000,1977,18796 x 12192 x 3302 in,sculpture
amsterdamclown,2011,26250,1977,18669 x 12319 x 2291 in,
animal,2002,29473,1974,6096 x 508 in,canvas
animal,2022,22560,1974,"54 x 75 x 32 cm
211⁄2 x 291⁄2 x 125⁄8 in",
animal-,2006,16951,2006,565 x 75 cm,paper
animal-,2009,46684,2006,405 x 51 cm,canvas
animal-,2013,37604,2006,45 x 385 cm,paper
animal-,2013,35969,2006,365 x 41 x 18 cm,sculpture
animal-,2020,18309,2006,435 x 54cm,paper
animaletfleurs,2006,276604,1952,10668 x 5842 in,paintings
animaletfleurs,2021,239400,1952,1070 x 584 cm,canvas
animauxenvol,1998,10000,1955,762 x 5588 in,
animauxenvol,1999,14187,1955,762 x 5588 in,paper
animauxenvol,2005,16422,1955,762 x 5588 in,
bedizedpuddingcanadiansuite,2019,5075,1979,530 x 778 cm,printspaper
bedizedpuddingcanadiansuite,2021,5355,1979,530 x 778 cm,printspaper
bigherdinthefallencity,2004,61887,1989,18288 x 12192 in,paintings
bigherdinthefallencity,2007,193657,1989,18301 x 1220 in,canvas
bird,1999,20815,1985,1524 x 12192 in,canvas
bird,2004,36287,1985,1524 x 12192 in,canvas
bird-,2006,110700,2006,596 x 81cm,canvas
bird-,2009,53913,2006,465 x 61 cm,paper
bird-,2010,33298,2006,27 x 22 cm,
bird-,2013,88287,2006,30 x 495 cm,canvas
blueboy,2012,65353,1964,5999 x 810 in,canvas
blueboy,2022,88575,1964,648 x 806 cm,canvas
boywitharmslikewings,1990,22000 • US18822,oil on canvas,4064 x 508 in,canvas
boywitharmslikewings,1996,20000 • US14639,oil on canvas,4064 x 508 in,canvas
cats,2018,5000,1978,820 x 629 cm,prints
cats,2020,8820,1978,818 x 630 cm,paper
children-,2007,26836,2006,375 x 47 cm,paper
children-,2013,42509,2006,47 x 61 cm,paper
circus,2002,20387,1978,9652 x 6096 in,prints
circus,2003,23456,1978,5588 x 762 in,prints
circus,2014,225,1978,6096 x 8509 in,
circus,2018,8750,1978,560 x 760 cm,paper
closetogether,2000,13000,1977,762 cm,sculpture
closetogether,2004,7500,1977,762 cm,sculpture
closetogether,2005,9500,1977,762 cm,sculpture
closetogether,2006,10000,1977,762 cm,sculpture
closetogether,2014,8125,1977,7366 x 7874 in,sculpture
closetogether,2015,7500,1977,7493 x 7874 x 3366 in,
closetogether,2022,11340,1977,762 cm,
clown,2004,9924,1978,15494 cm,sculpture
clown,2005,22529,1978,7112 x 1524 x 254 in,sculpture
composition,1989,5955,oil on canvas,2794 x 2032 in,canvas
composition,1990,27877,oil on canvas,4064 x 508 in,canvas
composition,1998,6695,1960,5588 x 381 in,paintings
composition,1998,14823,1961,11938 x 889 in,paper
composition,1998,4350,1983,6858 x 5334 in,papercanvas
composition,1999,11732,1959,762 x 5588 in,paper
composition,2000,10069,1982,5588 x 762 in,canvas
composition,2001,7774,1959,7366 x 5334 in,paper
composition,2001,2787,1982,254 x 381 in,paper
composition,2001,3065,1982,254 x 381 in,paper
composition,2002,12570,1957,508 x 6604 in,paper
composition,2002,8937,1960,762 x 5334 in,
composition,2002,6754,1961,5588 x 2794 in,paper
composition,2003,16733,1957,254 x 2794 in,paper
composition,2003,1979,1982,254 x 381 in,paper
composition,2003,2375,1982,254 x 3556 in,paper
composition,2004,18039,1957,762 x 5588 in,paper
composition,2004,6585,1975,6096 x 508 in,papercanvas
composition,2004-,3772,1980,254 x 3302 in,paper
composition,2005,48478,1959,3302 x 4064 in,canvas
composition,2005,2432,1970,6604 x 508 in,paper
composition,2005,18120,1974,762 x 5842 in,
composition,2005,7192,1975,6096 x 508 in,papercanvas
composition,2005,13152,1975,6096 x 4826 in,paper
composition,2005,3536,1978,254 x 3048 in,
composition,2006,226573,1954,10922 x 1397 in,canvas
composition,2006,13000,1957,762 x 5588 in,paper
composition,2006,25258,1971,762 x 5588 in,papercanvas
composition,2006,10380,1974,7874 x 6604 in,paper
composition,2006,6405,1982,254 x 3556 in,paper
composition,2007,21313,1976,8382 x 8382 in,paper
composition,2008,5463,1954,2301 x 2601 in,
composition,2008,1200,1958, ,
composition,2008,48960,1969,10099 x 6599 in,
composition,2008,51931,1974,760 x 5001 in,canvas
composition,2008,32640,1983,760 x 5799 in,papercanvas
composition,2009,1107,1958, ,
composition,2009,30124,1959,890 x 590 in,paper
composition,2010,4758,1978,4801 x 5199 in,
composition,2010,16559,1980,7699 x 570 in,papercanvas
composition,2011,27693,1961,765 x 570 in,paper
composition,2011,10899,1983,5001 x 650 in,papercanvas
composition,2012,26102,1975,840 x 6401 in,papercanvas
composition,2012,3600,1982,3099 x 4399 in,paper
composition,2013,1080,1958,630 x 490 in,lithograph
composition,2013,45669,1971,810 x 650 in,canvas
composition,2013,20438,1975,7549 x 570 in,canvas
composition,2014,3217,1959,3299 x 412 in,canvas
composition,2014,13861,1960,6449 x 490 in,papercanvas
composition,2014,12775,1960,650 x 5001 in,paper
composition,2014,24745,1975,6101 x 4831 in,papercanvas
composition,2015,910,1958,763 x 6599 in,lithograph
composition,2015,19518,1958,6279 x 490 in,
composition,2015,7600,1974,4801 x 5999 in,papercanvas
composition,2016,282,1960,290 x 300 cm,lithograph
composition,2016,31094,1961,760 x 5601 in,paper
composition,2016,250,1969,760 x 560 cm,lithograph
composition,2016,12575,1975,830 x 680 cm,papercanvas
composition,2017,813,1958,550 x 760 cm,paper
composition,2018,7189,1970,336 x 275 cm 13 1/4 x 10 7/8 in,papercanvas
composition,2018,715,1976,565 x 767 cm,lithographpaper
composition,2021,35000,1983,8128 x 10033 cm,canvas
composition-,2006,269867,2006,140 x 110 cm,
composition-,2007,42164,2006,325 x 51 cm,papercanvas
composition-,2012,25418,2006,57 x 77 cm,papercanvas
composition-,2013,8125,2006,565 x 762 cm,lithograph
composition-,2013,1079,2006,775 x 573 mm,lithographpaper_composition_lithographpaper
composition-,2018,332045,2006,133 x 110cm,canvas
compositionno.-,2011,35000,2006,463 x 377 cm,canvas
compositionno.-,2019,49840,2006,46 x 38cm,canvas
compositionwithfigures,1987,49400,oil on canvas,4064 x 5588 in,canvas
compositionwithfigures,1988,12487,oil on canvas,8128 x 635 in,canvas
coupleinthenight,2016,1200,1977,880 x 740 cm,
coupleinthenight,2017,1373,1977,885 x 744 cm,
critournant,2003,133047,1959,19558 x 12954 in,paintings
critournant,2005-,169237,1959,19558 x 12954 in,canvas
cycliste-,2007,648684,2006,73 x 50 cm,canvas
cycliste-,2017,343500,2006,73 x 501 cm,canvas
dancingelephant,2000,13000,1978,8636 x 11684 x 5842 in,sculpture
dancingelephant,2005,8251,1978,11938 cm,sculpture
dancingman,2014,709,1970,5499 x 795 in,lithograph
dancingman,2015,525,1970,5499 x 795 in,lithograph
deuxoiseaux,2003,32383,1971,7366 x 508 in,canvas
deuxoiseaux,2017,55493,1971,730 x 500 cm,canvas
deuxpersonnages,2007,6250,1976,622 cm,sculpture
deuxpersonnages,2013,4000,1976,6096 cm,
deuxpersonnages-,2008,11071,2006,265 x 405 cm,paper
deuxpersonnages-,2013,375057,2006,89 x 1155 cm,canvas
deuxpersonnages-,2015,142278,2006,130 x 195 cm,canvas
don'ttreadonme,1997,75000,1973,1016 x 1270 in,paintings
don'ttreadonme,2000,70000,1973,1016 x 1270 in,paintings
dreamcoloredhead,2015,782,1970,10478 x 7176 in,lithographpaper
dreamcoloredhead,2016,1085,1970,10414 x 7142 in,lithographpaper
drôlededrame,2014,381,1960,6599 x 4849 in,lithographpaper
drôlededrame,2018,826,1960,760 x 565 cm,lithographpaper
earthbird,2002,64000,1955,9144 x 5588 in,canvas
earthbird,2017,79748,1955,805 x 650 cm,canvas
eule,2008,33365,1975,540 x 7399 in,paper
eule,2016,18291,1975,470 x 670 cm,paper
face,2004,80000,1971,762 x 1016 in,paintings
face,2005,17578,1988,762 x 10922 in,canvas
face,2010,33686,1988,7699 x 11199 in,papercanvas
face,2021,56049,1971,81 x 60 x 8cm,canvas
face-,2008,43780,2006,112 x 78 cm,papercanvas
face-,2009,55720,2006,548 x 453 cm,canvas
face-,2014,65079,2006,65 x 535 cm,canvas
face-,2015,131000,2006,914 x 762 cm,canvas
face-,2019,23453,2006,55 x 46cm,canvas
figure,1991,12317,oil on canvas,3302 x 4064 in,canvas
figure,1996,7708,oil on canvas,4064 x 508 in,canvas
figure,1997,7200,1970,4826 x 635 in,paper
figure,1998,5000,1960,5334 x 4826 in,
figure,1999,3600,1981,254 x 3302 in,canvas
figure,2002,11954,1975,381 x 4572 in,canvas
figure,2002,4443,1980,5588 x 762 in,
figure,2003,11853,1973,6604 cm,sculpture
figure,2004,16951,1973,762 x 4826 in,papercanvas
figure,2004,19709,1977,508 x 6604 in,
figure,2004,7976,1981,508 x 762 in,paintings
figure,2005,21220,1967,1778 x 2286 in,canvas
figure,2006,34553,1960,2286 x 3556 in,paintings
figure,2006,17967,1967,4826 x 635 in,
figure,2006,18652,1969,762 x 5842 in,paper
figure,2006,19073,1975,6096 x 508 in,canvas
figure,2007,49483,1967,190 x 240 in,paintings
figure,2007,16153,1969,4001 x 495 x 599 in,sculpture
figure,2008,1200,1969, ,
figure,2008,31620,1973,780 x 490 in,canvas
figure,2008,53663,1975,590 x 780 x 3299 in,sculpture
figure,2009,34353,1975,760 x 5921 in,paper
figure,2009,4712,1977,510 x 4801 x 399 in,
figure,2010,41872,1960,240 x 350 in,canvas
figure,2010,3974,1977,510 x 4801 x 399 in,
figure,2013,59798,1970,16251 x 12301 in,papercanvas
figure,2013,33839,1980,6101 x 765 in,canvas
figure,2021,15825,1973,490 x 775 cm,papercanvas
figure-,2007,67421,2006,24 x 19 cm,canvas
figure-,2008,187166,2006,116 x 885 cm,canvas
figure-,2011,27087,2006,65 x 50 cm,papercanvas
figure-,2012,34823,2006,465 x 38 cm,canvas
figureandanimal,2014,450,1971,1016 x 6604 in,
figureandanimal,2020,25649,1971,760 x 610 cm,canvas
figurecomposition,1988,17356,acrylic,8128 x 6604 in,
figurecomposition,1990,55755,oil on canvas,6604 x 508 in,canvas
figurecomposition,1990,49196,acrylic,7112 x 889 in,
figurecomposition,1991,18919,oil on canvas,762 x 5588 in,canvas
figurecomposition,1996,7349,1973,7874 x 4826 in,papercanvas
figurecomposition,1998,14425,1968,7366 x 6096 in,
figurecomposition,2001,1850,1968,127 x 2032 in,paper
figurecomposition,2001,5182,1974,8382 x 6604 in,paper
figurecomposition,2001,8723,1975,762 x 5588 in,papercanvas
figurecomposition,2002,14827,1973,762 x 4826 in,papercanvas
figurecomposition,2002,8280,1974,7874 x 5842 in,canvas
figurecomposition,2004,20676,1975,7366 x 508 in,papercanvas
figurecomposition,2005,10012,1983,5588 x 762 in,paper
figurecomposition,2006,16648,1974,8128 x 6604 in,canvas
figurecomposition,2006,10405,1983,5588 x 762 in,paper
figurecomposition,2007,15985,1975,6096 x 5334 in,
figurecomposition,2007,14208,1983,508 x 6604 in,paper
figurecomposition,2013,25968,1973,8999 x 890 in,paper
figurecomposition,2014,2726,1959,1699 x 2499 in,paper
figurecomposition,2015,17866,1959,5601 x 760 in,paper
figurecomposition,2015,8360,1983,5001 x 650 in,papercanvas
figurecomposition,2016,14303,1971,750 x 570 cm,papercanvas
figurecomposition,2016,10012,1974,930 x 680 cm,paper
figurecomposition,2017,475,1971,830 x 580 cm,lithograph
floatinginalandscape,2014.,650,1979,7493 x 5461 in,lithograph
floatinginalandscape,2015.,500,1979,7493 x 5461 in,lithograph
flyingdevil,2016,839,1976,720 x 880 cm,paper
flyingdevil,2022,638,1976,34 5/8 x 28 1/3in 88 x 72cm,paper
flyingfish,1989,8250,sculpture,508 x 8382 in,sculpture
flyingfish,1994,5553,sculpture,8128 x 5334 in,sculpture
flyingfish,1998,3750,1976,4318 x 8382 in,sculpture
flyingfish,2007,6500,1976,8382 x 508 in,sculpture
flyingfish,2011,8540,1976,508 cm,
happybattle,2015.,800,1979,7493 x 5461 in,lithograph
happybattle,2017,500,1979,749 x 546 cm,lithograph
happyencounter,2015.,450,1979,8128 x 6096 in,lithograph
happyencounter,2017.,400,1979,762 x 5588 cm,lithograph
head,1989,11000,paintings,2032 x 254 in,paintings
head,1994,14000,paintings,762 x 1016 in,paintings
head,2004,12000,1976,2032 x 254 in,paintings
head,2005,6483,1974,5588 cm,sculpture
head,2007,47236,1976,3221 x 4651 in,papercanvas
head,2008,46164,1976,380 x 460 in,paintings
head,2011,47712,1974,4501 x 5999 in,canvas
head,2013,9646,1974,2901 x 3299 in,papercanvas
head-,2008,434500,2006,959 x 711 cm,canvas
head-,2014,183715,2006,40 x 33 cm,canvas
headsingrasse,1998,70000,1959,11684 x 889 in,canvas
headsingrasse,2001,38000,1959,11684 x 889 in,canvas
headsingrasse,2008,145215,1959,11501 x 8999 in,paintings
kijkleefspeelmetkarelappel-,2008,18369,2006,543 x 543 x 145 mm,paper_horscommerce__hetappel_
kijkleefspeelmetkarelappel-,2009,7307,2006,543 x 543 x 145 mm,paper_horscommerce__hetappel_
komposition,2014,13428,1958,2731 x 459 in,canvas
komposition,2016,288,1958,395 x 205 in,lithographpaper
kykleefspeelmetkarelappel,2001,3701,1977, ,sculpture
kykleefspeelmetkarelappel,2003,5870,1977, ,sculpture
labataille,1997,62339,1959,16256 x 1143 in,canvas
labataille,2021,325047,1959,1620 x 1136 cm,canvas
landschaplimburg,2014,2726,1941,315 x 235 in,paper
landschaplimburg,2015,1740,1941,315 x 235 in,
laughingfrogandhisfriendsinthegoldenage,2014,1500,1975,17907 x 10287 in,
laughingfrogandhisfriendsinthegoldenage,2019,5500,1975,1790 x 1030 cm,paper
lyingnude,2001,11000,1989,10922 x 762 in,paper
lyingnude,2013,27828,1989,10201 x 7351 in,paper
nu,2000,21000,1966,635 x 508 in,paintings
nu,2001,23949,1966,6604 x 508 in,canvas
nulaineux,2004,115788,1956,9652 x 12954 in,canvas
nulaineux,2005,99100,1956,9652 x 12954 in,canvas
ohnetitel,2010,17642,1958,6449 x 5001 in,
ohnetitel,2011,22372,1958,5001 x 6401 in,paper
ohnetitel,2013,436,1973,700 x 5799 in,lithograph
ohnetitel,2014,766,1973,6599 x 510 in,lithographpaper
ohnetitel,2016,36939,1958,640 x 500 cm,paper
ohnetitel,2019,14171,1958,500 x 640 cm,paper
oiseau,2010,21276,1952,6401 x 4699 in,paper
oiseau,2015,13581,1952,6401 x 4699 in,paper
personaged'ete,2000,27705,1983,7112 x 9906 in,canvas
personaged'ete,2007,114390,1983,700 x 1000 in,paintings
personnage,1989,31390,oil on canvas,381 x 4572 in,canvas
personnage,1990,45864,oil on canvas,8128 x 11684 in,canvas
personnage,1994,10125,oil on canvas,508 x 6604 in,canvas
personnage,1997,8158,1988,4064 x 508 in,paintings
personnage,1998,15971,1965,508 x 6604 in,paper
personnage,1998,15147,1974,6096 x 889 in,papercanvas
personnage,1998,7985,1975,762 x 5588 in,papercanvas
personnage,1999,42178,1969,7366 x 9144 in,paintings
personnage,1999,16000,1974,6096 x 9144 in,canvas
personnage,1999,15390,1975,762 x 5588 in,papercanvas
personnage,2000,7142,1980,762 x 11176 in,paintings
personnage,2002,7713,1969,2032 x 254 in,canvas
personnage,2002,29719,1974,9144 x 6096 in,paintings
personnage,2005,164026,1958,9652 x 12954 in,canvas
personnage,2005,7031,1980,762 x 889 in,paintings
personnage,2006,10457,1980,35 x 25 cm,
personnage,2006,5976,1988,385 x 295 cm,
personnage,2007,43069,1974,3302 x 4064 in,
personnage,2008,10908,1969,510 x 6599 in,paper
personnage,2008,19734,1971,570 x 760 in,papercanvas
personnage,2008,95554,1974,810 x 650 in,canvas
personnage,2008,24792,1988,4049 x 505 in,canvas
personnage,2011,6240,1959,240 x 3299 in,paper
personnage,2011,11677,1974,533 x 720 in,printpaper
personnage,2011,7298,1975,205 x 260 in,paper
personnage,2014,1500,1971,5319 x 6901 in,lithograph
personnage,2016,11250,1959,603 x 457 in,paper
personnage,2016,35163,1969,81 x 65 cm,
personnage,2016,35365,1969,650 x 810 in,canvas
personnage,2016,31468,1973,460 x 910 cm,canvas
personnage,2016,37190,1974,810 x 650 cm,canvas
personnage,2016.,654,1971,530 x 700 cm,lithograph
personnage,2017,81250,1969,690 x 970 cm,canvas
personnage,2018,13750,1965,580 x 765 cm,canvas
personnage,2021,22680,1958,8 7/8 x 6 3/8 in 225 x 162 cm,canvas
personnage,2022,25200,1973,394 x 838 x 305 cm,
personnage-,2006,60831,2006,90 x 60 cm,canvas
personnage-,2007,53696,2006,"cm 41,5x31,6",
personnage-,2008,196447,2006,745 x 995 cm,paper
personnage-,2008,34804,2006,65 x 50 cm,papercanvas
personnage-,2013,12500,2006,498 x 66 cm,papercanvas
personnage-,2013,140082,2006,625 x 47 cm,paper
personnage-,2018,156038,2006,1302 x 915cm,canvas
personnages,1998,13207,1965,8382 x 6858 in,papercanvas
personnages,1998,10877,1970,6604 x 508 in,papercanvas
personnages,1999,12446,1965,8128 x 6858 in,papercanvas
personnages,2008,34207,1984,11999 x 8999 in,canvas
personnages,2009,17923,1984,11999 x 8999 in,canvas
personnages,2014,875,1970,6604 x 508 in,lithograph
personnages-,2009,4141,2006,66 x 82 cm,paper
personnages-,2011,7223,2006,50 x 65 cm,paper
personnages-,2013,35478,2006,58 x 76 cm,paper
phantomsinthenight,1997,19801,1957,9906 x 7366 in,
phantomsinthenight,2004,19138,1957,1016 x 762 in,
portrait,2000,12209,1968,508 x 635 in,papercanvas
portrait,2012,21050,1968,190 x 240 in,canvas
portraitofgustavmahler-,2008,71394,2006,191 x 191cm,canvas
portraitofgustavmahler-,2010,67506,2006,191 x 191 cm,canvas
sanstitre,1998,5289,1982,254 x 381 in,paper
sanstitre,2000,3066,1982,254 x 3556 in,paper
sanstitre,2004-,158531,1951,6096 x 508 in,canvas
sanstitre,2006,28385,1958,65 x 50 cm,
sanstitre,2006,11204,1988,565 x 81 cm,
sanstitre,2009,18611,1958,490 x 320 in,paper
sanstitre,2012,19209,1951,490 x 320 in,
sanstitre,2014,47598,1988,505 x 407 cm,
sanstitre,2016,28674,1958,5499 x 7501 in,paper
sanstitre-,2006,24000,2006,78 x 106 cm,
sanstitre-,2007,39235,2006,60 x 120 cm,marouflé
sanstitre-,2010,24974,2006,66 x 593 cm,marouflé
sanstitre-,2010,1733,2006,50 x 65 cm,
sanstitre-,2011,5041,2006,37 x 25 cm,
sanstitre-,2012,126889,2006,1464 x 1142 cm,
sanstitre-,2013,10175,2006,27 x 36 cm,
sanstitre-,2013,24572,2006,335 x 29 cm,marouflé
sanstitre-,2015,50283,2006,50 x 60 cm,
sanstitre-,2018,26580,2006,178 x 795 cm,
seeingeyes,2021,892,1975,502 x 654 cm,lithographpaper
seeingeyes,2022,1083,1975,502 x 654 cm,lithographpaper
seemeagain,2003,38251,1964,8128 x 9906 in,paintings
seemeagain,2022,150821,1964,810 x 1000 cm,canvas
senzatitolo,2006,7974,1921,"cm 22x33,5",
senzatitolo,2006,173066,1960,1160 x 810 in,canvas
senzatitolo,2010,31398,1921,"cm 27,4x46",
senzatitolo,2011,120715,1960,1160 x 810 in,canvas
senzatitolo,2011,28313,1973,5001 x 650 in,
senzatitolo,2013,33856,1973,6551 x 505 in,canvaspaper
senzatitolo,2014,16809,1991,476 x 3299 in,paper
senzatitolo,2015,13720,1973,650 x 5001 in,paper
senzatitolo,2015,6886,1991,476 x 3299 in,paper
senzatitolo,2016,10507,1962,700 x 490 cm,canvas
senzatitolo,2016,26619,1973,770 x 490 cm,canvaspaper
senzatitolo,2021,5356,1962,325 x 240 cm,papercanvas
sheisbackagain,2016,688,1974,760 x 560 cm,lithograph
sheisbackagain,2017,1188,1974,763 x 560 cm,lithographpaper
smileagain,2007,22500,1969,508 x 6604 in,paper
smileagain,2009,44780,1969,510 x 665 in,paper
summercouple,2010,3360,1978,700 x 490 in,
summercouple,2014,551,1978,749 x 5519 in,lithograph
thecat-,2006,216972,2006,113 x 1455cm,canvas
thecat-,2010,109020,2006,122 x 152 cm,canvas
threefigures,2014.,400 • US354,1974,7112 x 508 in,lithograph
threefigures,2017,800,1974,7239 x 5105 cm,lithographpaper
twofigures,2002,6106,1974,8382 x 6604 in,papercanvas
twofigures,2004,9959,1974,8382 x 6604 in,paper
twofigures,2011,12075,1973,5588 x 5715 x 2667 in,
twofigures,2013,14000,1973,7684 x 4826 in,paper
twofigures-,2006,23885,2006,67 x 51 cm,papercanvas
twofigures-,2007,42717,2006,49 x 775 cm,papercanvas
twofigures-,2007,30812,2006,69 x 84 cm,papercanvas
twofigures-,2011,8727,2006,52 x 695 cm,paperpaper
twofigures-,2013,47304,2006,54 x 65 cm,canvas
tête,2011,9862,1976,9799 x 9799 x 701 in,
tête,2015,21667,1976,7501 x 10599 in,canvas
têtedansl'espace-,2008,58963,2006,30 x 60 cm,canvas
têtedansl'espace-,2010,29860,2006,648 x 50cm,canvas
untitled,1986,5250,paintings,7366 x 5334 in,paintings
untitled,1987,5000,paintings,5588 x 7874 in,paintings
untitled,1988,6500,paintings,508 x 4826 in,paintings
untitled,1989,13000,paintings,508 x 6604 in,paintings
untitled,1995,19000,1973,762 x 5588 in,papercanvas
untitled,1995,8500,1978,762 x 5588 in,paintings
untitled,1996,7163,1980,6096 x 762 in,canvas
untitled,1997,73822,1951,4064 x 7366 in,canvas
untitled,1997,6853,1955,762 x 5588 in,
untitled,1997,7000,1959,4064 x 3302 in,
untitled,1997,10000,1963,3556 x 2032 in,canvas
untitled,1997,18282,1967,11684 x 889 in,paintings
untitled,1997,11880,1971,8128 x 6604 in,
untitled,1997,6980,1972,2286 x 3048 in,paintings
untitled,1997,11421,1973,4826 x 762 in,paintings
untitled,1997,4500,1973,3556 x 381 in,
untitled,1997,13241,1974,8128 x 6604 in,paintings
untitled,1997,6500,1975,2794 x 3302 in,paintings
untitled,1997,14896,1977,7874 x 5842 in,paintings
untitled,1998,48543,1954,7366 x 9144 in,paintings
untitled,1998,68594,1958,12954 x 9652 in,canvas
untitled,1998,5000,1959,2286 x 127 in,canvas
untitled,1998,10000,1961,762 x 5588 in,
untitled,1998,12000,1969,762 x 5588 in,papercanvas
untitled,1998,14000,1970,762 x 5842 in,paintings
untitled,1998,13506,1974,7366 x 5588 in,paintings
untitled,1998,19598,1974,762 x 508 in,canvas
untitled,1998,13176,1975,8128 x 6858 in,paintings
untitled,1998,6000,1981,1524 x 1016 in,paper
untitled,1998,5500,1983,5842 x 762 in,paintings
untitled,1999,17858,1959,762 x 508 in,
untitled,1999,1600,1960,6096 x 4572 in,paper
untitled,1999,21117,1974,5588 x 4572 in,canvas
untitled,2000,8571,1956,635 x 4826 in,paintings
untitled,2000,69881,1958,1143 x 14732 in,canvas
untitled,2000,8500,1962,5588 x 762 in,paper
untitled,2000,11000,1972,5588 x 762 in,paper
untitled,2000,6320,1977,9398 x 762 in,paper
untitled,2000,6000,1978,762 x 5588 in,papercanvas
untitled,2001,12679,1956,635 x 508 in,paper
untitled,2001,15000,1968,12192 x 16256 in,paintings
untitled,2001,39445,1974,9906 x 8128 in,canvas
untitled,2001,13743,1975,11938 x 889 in,paintings
untitled,2001,23146,1975,6096 x 4572 in,paintings
untitled,2001,3208,1982,254 x 381 in,canvas
untitled,2002,27845,1958,7874 x 635 in,paintings
untitled,2002,32486,1959,6604 x 7874 in,paintings
untitled,2002,6101,1960,5334 x 381 in,paintings
untitled,2002,11959,1973,3302 x 4064 in,
untitled,2003,12063,1948,2032 x 254 in,paper
untitled,2003,41374,1955,5334 x 4572 in,canvas
untitled,2003,7249,1958,635 x 508 in,paper
untitled,2003,5288,1959,508 x 3302 in,
untitled,2003,11000,1963,10414 x 6858 in,paintings
untitled,2003,58529,1968,889 x 12954 in,paintings
untitled,2003,13097,1970,8128 x 5842 in,canvas
untitled,2003,37702,1971,889 x 6096 in,paintings
untitled,2003,12953,1974,8128 x 6604 in,paper
untitled,2003,9482,1974,8382 x 6858 in,paper
untitled,2003,19654,1975,8382 x 6858 in,paper
untitled,2003,4741,1976,3302 x 3302 in,sculpture
untitled,2003,8890,1977,3302 x 3302 in,sculpture
untitled,2003,8444,1983,508 x 6604 in,paintings
untitled,2003.,10410,1960,5588 x 762 in,paper
untitled,2004,17262,1957,635 x 4826 in,paper
untitled,2004,1865,1962,2032 x 2794 in,paper
untitled,2004,43685,1975,6096 x 889 in,paintings
untitled,2004,10269,1975,9144 x 762 in,paper
untitled,2004,16310,1976,2794 x 4572 in,canvas
untitled,2005,3000,1948,3048 x 2286 in,paper
untitled,2005,30000,1951,4826 x 3302 in,paper
untitled,2005,26000,1951,7874 x 5842 in,
untitled,2005,93292,1956,13208 x 9906 in,paintings
untitled,2005,17849,1957,762 x 508 in,
untitled,2005,11388,1958,4826 x 635 in,paper
untitled,2005,15234,1959,762 x 5334 in,paper
untitled,2005,35476,1959,5842 x 762 in,papercanvas
untitled,2005,48000,1963,6858 x 10668 in,canvas
untitled,2005,67788,1968,889 x 12954 in,canvas
untitled,2005,14789,1969,3302 x 508 in,paper
untitled,2005,20878,1970,4826 x 6604 in,paper
untitled,2005,20025,1973,4826 x 762 in,paintings
untitled,2005,33585,1973,4572 x 381 in,paintings
untitled,2005,19138,1974,762 x 5588 in,papercanvas
untitled,2005,14000,1976,8382 x 6858 in,paper
untitled,2005,29853,1978,1016 x 6858 in,paintings
untitled,2005,3697,1980,5842 x 381 in,paper
untitled,2005,5219,1981,6858 x 8382 in,paper
untitled,2006,136243,1956,762 x 1270 in,paintings
untitled,2006,27907,1958,508 x 635 in,paper
untitled,2006,23653,1958,508 x 6604 in,
untitled,2006,3346,1963,750 x 550 mm,lithographpaper_e_
untitled,2006,41036,1969,6604 x 508 in,papercanvas
untitled,2006,26423,1973,762 x 5842 in,paper
untitled,2006,13000 • US11265,1974,7112 x 4318 in,paper
untitled,2006,19991,1975,10668 x 7874 in,paper
untitled,2006,35993,1976,508 x 508 in,canvas
untitled,2006,17000,1977,5588 x 762 in,sculpture
untitled,2006,9337,1988,8128 x 5588 in,
untitled,2007,88131,1948,5334 x 5842 in,paintings
untitled,2007,42467,1958,410 x 270 in,paintings
untitled,2007,42500,1958,2286 x 1524 in,canvas
untitled,2007,15298,1959,329 x 412cm,paper
untitled,2007,34978,1959,762 x 5588 in,paper
untitled,2007,150000,1962,1143 x 14478 in,paintings
untitled,2007,37772,1968,5499 x 335 in,paintings
untitled,2007,8756,1972,5842 x 762 in,paper
untitled,2007,51394,1973,762 cm,sculpture
untitled,2007,29754,1975,8382 x 6858 in,papercanvas
untitled,2007,40574,1975,8382 x 6858 in,papercanvas
untitled,2007,19499,1978,762 x 5334 in,paper
untitled,2008,145787,1955,650 x 4549 in,paintings
untitled,2008,191921,1958,9139 x 648 in,paintings
untitled,2008,37000,1970,6449 x 493 in,paintings
untitled,2008,34375,1975,7681 x 489 in,paintings
untitled,2008,61161,1976,540 x 650 in,paintings
untitled,2008,7500,1976,12637 x 9652 in,
untitled,2008,36712,1978,577 x 769cm,papercanvas
untitled,2008,36793,1983,5039 x 6599 in,paintings
untitled,2009,3750,1960,2446 x 3269 in,paper
untitled,2009,8125,1960,2446 x 2507 in,paper
untitled,2009,41662,1969,5999 x 730 in,canvas
untitled,2009,14091,1975,7201 x 1030 in,paper
untitled,2010,6797,1969,540 cm,
